Date,Open,High,Low,Close,Adj Close,Volume
1999-12-08,8.442777,8.442777,8.442777,8.442777,5.935084,533
1999-12-09,8.442777,8.442777,8.442777,8.442777,5.935084,213
1999-12-10,8.677298,8.677298,8.677298,8.677298,6.099946,213
1999-12-13,8.911820,8.911820,8.911820,8.911820,6.264809,53
1999-12-14,8.911820,8.911820,8.911820,8.911820,6.264809,0
1999-12-15,8.677298,8.677298,8.560038,8.560038,6.017515,1066
1999-12-16,8.560038,8.560038,8.560038,8.560038,6.017515,0
1999-12-17,8.560038,8.911820,8.090994,8.911820,6.264809,9594
1999-12-20,9.146341,9.263602,8.911820,9.263602,6.512105,3731
1999-12-21,9.146341,9.380863,9.146341,9.380863,6.594536,42267
1999-12-22,9.146341,9.380863,9.029081,9.029081,6.347243,43173
1999-12-23,9.146341,9.615385,9.146341,9.380863,6.594536,7942
1999-12-27,8.911820,8.911820,8.911820,8.911820,6.264809,800
1999-12-28,9.263602,9.263602,9.263602,9.263602,6.512105,1066
1999-12-29,9.263602,9.380863,9.263602,9.380863,6.594536,2132
1999-12-30,9.380863,9.380863,9.380863,9.380863,6.594536,0
1999-12-31,8.911820,9.380863,8.911820,9.380863,6.594536,1173
2000-01-03,9.146341,9.146341,9.146341,9.146341,6.429673,373
2000-01-04,8.911820,8.911820,8.911820,8.911820,6.264809,267
2000-01-05,8.794559,8.794559,8.794559,8.794559,6.182376,267
2000-01-06,8.794559,8.794559,8.794559,8.794559,6.182376,0
2000-01-07,8.794559,8.794559,8.794559,8.794559,6.182376,0
2000-01-10,8.794559,8.794559,8.794559,8.794559,6.182376,0
2000-01-11,8.794559,8.794559,8.677298,8.677298,6.099946,1599
2000-01-12,8.677298,8.677298,8.677298,8.677298,6.099946,0
2000-01-13,8.677298,8.677298,8.677298,8.677298,6.099946,0
2000-01-14,8.677298,8.677298,8.677298,8.677298,6.099946,0
2000-01-18,8.677298,8.677298,8.677298,8.677298,6.099946,0
2000-01-19,8.442777,8.442777,8.442777,8.442777,5.935084,107
2000-01-20,8.442777,8.442777,8.442777,8.442777,5.935084,1066
2000-01-21,8.442777,8.677298,8.442777,8.677298,6.099946,1333
2000-01-24,8.442777,8.442777,8.208255,8.208255,5.770220,1599
2000-01-25,8.442777,8.442777,8.442777,8.442777,5.935084,746
2000-01-26,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-01-27,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-01-28,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-01-31,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-01,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-02,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-03,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-04,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-07,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-08,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-09,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-10,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-11,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-14,8.208255,8.442777,8.208255,8.442777,5.935084,5064
2000-02-15,8.442777,8.442777,8.442777,8.442777,5.935084,2399
2000-02-16,8.442777,8.442777,8.442777,8.442777,5.935084,267
2000-02-17,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-18,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-22,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-23,8.442777,8.442777,8.442777,8.442777,5.935084,0
2000-02-24,8.208255,8.325516,8.208255,8.325516,5.852652,5330
2000-02-25,8.325516,8.325516,8.325516,8.325516,5.852652,0
2000-02-28,8.090994,8.090994,8.090994,8.090994,5.687788,1066
2000-02-29,7.973734,7.973734,7.621951,7.621951,5.358061,3731
2000-03-01,7.621951,7.621951,7.621951,7.621951,5.358061,5863
2000-03-02,7.621951,7.739212,7.621951,7.739212,5.440493,1652
2000-03-03,7.797842,7.797842,7.621951,7.621951,5.358061,6663
2000-03-06,7.739212,7.856473,7.739212,7.856473,5.522926,1173
2000-03-07,7.856473,7.856473,7.856473,7.856473,5.522926,0
2000-03-08,7.621951,7.621951,7.621951,7.621951,5.358061,533
2000-03-09,7.621951,7.621951,7.621951,7.621951,5.358061,0
2000-03-10,7.621951,7.621951,7.621951,7.621951,5.358061,0
2000-03-13,7.504690,7.504690,7.504690,7.504690,5.292991,0
2000-03-14,7.504690,7.504690,7.504690,7.504690,5.292991,0
2000-03-15,7.973734,7.973734,7.973734,7.973734,5.623802,267
2000-03-16,7.739212,7.739212,7.739212,7.739212,5.458396,267
2000-03-17,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-03-20,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-03-21,7.739212,7.739212,7.739212,7.739212,5.458396,107
2000-03-22,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-03-23,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-03-24,7.739212,7.739212,7.739212,7.739212,5.458396,107
2000-03-27,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-03-28,7.739212,7.739212,7.621951,7.621951,5.375693,1599
2000-03-29,7.621951,7.621951,7.621951,7.621951,5.375693,53
2000-03-30,7.621951,7.739212,7.621951,7.739212,5.458396,8208
2000-03-31,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-03,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-04,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-05,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-06,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-07,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-10,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-11,7.504690,7.504690,7.504690,7.504690,5.292991,1866
2000-04-12,7.621951,7.621951,7.621951,7.621951,5.375693,1866
2000-04-13,7.621951,7.621951,7.621951,7.621951,5.375693,0
2000-04-14,7.621951,7.973734,7.621951,7.973734,5.623802,1066
2000-04-17,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-04-18,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-04-19,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-04-20,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-04-24,7.739212,7.739212,7.739212,7.739212,5.458396,320
2000-04-25,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-04-26,7.504690,7.504690,7.504690,7.504690,5.292991,533
2000-04-27,7.504690,7.504690,7.504690,7.504690,5.292991,0
2000-04-28,7.504690,7.504690,7.504690,7.504690,5.292991,0
2000-05-01,7.504690,7.504690,7.504690,7.504690,5.292991,0
2000-05-02,7.621951,7.621951,7.621951,7.621951,5.375693,533
2000-05-03,7.621951,7.621951,7.621951,7.621951,5.375693,0
2000-05-04,7.739212,7.739212,7.739212,7.739212,5.458396,53
2000-05-05,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-08,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-09,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-10,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-11,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-12,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-15,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-16,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-17,7.739212,7.739212,7.739212,7.739212,5.458396,0
2000-05-18,7.973734,8.442777,7.973734,8.208255,5.789208,4264
2000-05-19,8.325516,8.325516,8.325516,8.325516,5.871912,426
2000-05-22,8.325516,8.325516,8.325516,8.325516,5.871912,0
2000-05-23,8.325516,8.325516,8.325516,8.325516,5.871912,0
2000-05-24,8.325516,8.325516,8.325516,8.325516,5.871912,0
2000-05-25,7.973734,7.973734,7.973734,7.973734,5.623802,426
2000-05-26,8.208255,8.208255,8.208255,8.208255,5.789208,267
2000-05-30,8.208255,8.208255,8.208255,8.208255,5.789208,0
2000-05-31,8.208255,8.208255,8.208255,8.208255,5.789208,0
2000-06-01,8.208255,8.208255,8.208255,8.208255,5.789208,0
2000-06-02,7.973734,7.973734,7.973734,7.973734,5.623802,267
2000-06-05,8.090994,8.208255,7.856473,8.208255,5.789208,2079
2000-06-06,8.208255,8.208255,8.208255,8.208255,5.789208,0
2000-06-07,8.325516,8.325516,8.325516,8.325516,5.871912,53
2000-06-08,8.325516,8.325516,8.325516,8.325516,5.871912,0
2000-06-09,8.325516,8.325516,8.325516,8.325516,5.871912,0
2000-06-12,8.325516,8.325516,8.325516,8.325516,5.871912,0
2000-06-13,8.208255,8.442777,8.208255,8.442777,5.954615,107
2000-06-14,8.442777,8.677298,8.442777,8.442777,5.954615,1972
2000-06-15,8.442777,8.442777,7.973734,7.973734,5.623802,1812
2000-06-16,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-19,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-20,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-21,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-22,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-23,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-26,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-06-27,8.208255,8.208255,8.208255,8.208255,5.789208,53
2000-06-28,8.208255,8.208255,8.208255,8.208255,5.789208,0
2000-06-29,8.090994,8.090994,8.090994,8.090994,5.706505,640
2000-06-30,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-03,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-05,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-06,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-07,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-10,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-11,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-12,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-13,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-14,8.090994,8.090994,8.090994,8.090994,5.706505,1066
2000-07-17,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-18,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-19,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-20,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-21,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-24,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-25,8.090994,8.090994,8.090994,8.090994,5.706505,0
2000-07-26,8.442777,8.442777,8.442777,8.442777,5.954615,426
2000-07-27,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-07-28,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-07-31,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-08-01,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-08-02,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-08-03,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-08-04,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-08-07,8.442777,8.442777,8.442777,8.442777,5.954615,0
2000-08-08,8.208255,8.208255,8.208255,8.208255,5.789208,160
2000-08-09,7.973734,7.973734,7.739212,7.973734,5.623802,5170
2000-08-10,7.739212,7.739212,7.739212,7.739212,5.458396,160
2000-08-11,7.856473,7.973734,7.856473,7.973734,5.623802,1333
2000-08-14,7.973734,7.973734,7.973734,7.973734,5.623802,53
2000-08-15,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-08-16,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-08-17,7.973734,7.973734,7.973734,7.973734,5.623802,3198
2000-08-18,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-08-21,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-08-22,7.973734,7.973734,7.973734,7.973734,5.623802,0
2000-08-23,8.208255,8.208255,8.208255,8.208255,5.789208,267
2000-08-24,8.208255,8.677298,8.208255,8.677298,6.120019,533
2000-08-25,8.911820,8.911820,8.911820,8.911820,6.285425,800
2000-08-28,8.677298,8.911820,8.677298,8.794559,6.202721,640
2000-08-29,8.794559,8.794559,8.794559,8.794559,6.202721,0
2000-08-30,8.911820,8.911820,8.911820,8.911820,6.328601,107
2000-08-31,9.146341,9.380863,9.146341,9.380863,6.661686,1173
2000-09-01,9.146341,9.146341,9.146341,9.146341,6.495143,1066
2000-09-05,9.146341,9.146341,9.146341,9.146341,6.495143,0
2000-09-06,9.380863,9.380863,9.380863,9.380863,6.661686,1546
2000-09-07,9.849906,9.849906,9.849906,9.849906,6.994771,2665
2000-09-08,9.849906,9.849906,9.849906,9.849906,6.994771,0
2000-09-11,9.967167,9.967167,9.498124,9.498124,6.744957,1226
2000-09-12,9.732645,9.849906,9.732645,9.849906,6.994771,2239
2000-09-13,9.615385,9.849906,9.615385,9.849906,6.994771,1706
2000-09-14,9.849906,10.084428,9.849906,10.084428,7.161312,426
2000-09-15,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-09-18,10.318949,10.553471,10.318949,10.553471,7.494398,640
2000-09-19,10.787992,10.787992,10.787992,10.787992,7.660939,2132
2000-09-20,10.436210,10.436210,10.318949,10.436210,7.411128,959
2000-09-21,10.436210,10.436210,10.436210,10.436210,7.411128,0
2000-09-22,10.670732,10.670732,10.318949,10.318949,7.327855,480
2000-09-25,10.318949,10.318949,10.318949,10.318949,7.327855,0
2000-09-26,10.084428,10.084428,10.084428,10.084428,7.161312,533
2000-09-27,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-09-28,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-09-29,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-10-02,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-10-03,10.318949,10.318949,10.318949,10.318949,7.327855,107
2000-10-04,10.318949,10.318949,10.318949,10.318949,7.327855,0
2000-10-05,10.318949,10.318949,10.318949,10.318949,7.327855,0
2000-10-06,10.084428,10.084428,10.084428,10.084428,7.161312,107
2000-10-09,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-10-10,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-10-11,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-10-12,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-10-13,9.849906,10.084428,9.849906,10.084428,7.161312,373
2000-10-16,9.849906,9.849906,9.849906,9.849906,6.994771,160
2000-10-17,9.849906,9.849906,9.849906,9.849906,6.994771,0
2000-10-18,9.615385,9.615385,9.380863,9.380863,6.661686,533
2000-10-19,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-10-20,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-10-23,9.380863,9.380863,9.380863,9.380863,6.661686,3198
2000-10-24,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-10-25,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-10-26,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-10-27,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-10-30,9.380863,9.380863,9.380863,9.380863,6.661686,1066
2000-10-31,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-11-01,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-11-02,9.380863,9.380863,9.380863,9.380863,6.661686,0
2000-11-03,9.615385,9.615385,9.615385,9.615385,6.828228,4797
2000-11-06,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-07,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-08,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-09,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-10,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-13,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-14,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-15,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-16,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-17,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-11-20,9.732645,9.732645,9.732645,9.732645,6.911498,5383
2000-11-21,9.849906,9.967167,9.849906,9.967167,7.078041,320
2000-11-22,9.967167,9.967167,9.967167,9.967167,7.078041,0
2000-11-24,9.967167,9.967167,9.967167,9.967167,7.078041,0
2000-11-27,9.967167,10.318949,9.967167,10.318949,7.327855,4424
2000-11-28,10.084428,10.084428,10.084428,10.084428,7.161312,267
2000-11-29,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-11-30,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-01,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-04,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-05,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-06,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-07,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-08,10.084428,10.084428,10.084428,10.084428,7.161312,4264
2000-12-11,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-12,10.084428,10.084428,10.084428,10.084428,7.161312,0
2000-12-13,9.849906,9.849906,9.849906,9.849906,6.994771,10927
2000-12-14,9.849906,9.849906,9.849906,9.849906,6.994771,0
2000-12-15,9.615385,9.615385,9.615385,9.615385,6.828228,320
2000-12-18,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-19,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-20,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-21,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-22,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-26,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-27,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-28,9.615385,9.615385,9.615385,9.615385,6.828228,0
2000-12-29,9.615385,9.615385,9.615385,9.615385,6.828228,0
2001-01-02,9.615385,9.615385,9.615385,9.615385,6.828228,0
2001-01-03,9.615385,9.615385,9.615385,9.615385,6.828228,0
2001-01-04,9.849906,10.084428,9.380863,9.380863,6.661686,1812
2001-01-05,9.380863,9.380863,9.380863,9.380863,6.661686,0
2001-01-08,9.615385,9.615385,9.615385,9.615385,6.828228,533
2001-01-09,9.615385,9.615385,9.615385,9.615385,6.828228,107
2001-01-10,9.615385,9.615385,9.615385,9.615385,6.828228,0
2001-01-11,9.615385,9.615385,9.615385,9.615385,6.828228,0
2001-01-12,9.615385,9.615385,9.615385,9.615385,6.828228,53
2001-01-16,9.849906,9.849906,9.146341,9.146341,6.495143,1652
2001-01-17,9.380863,9.380863,9.380863,9.380863,6.661686,533
2001-01-18,9.380863,9.380863,9.380863,9.380863,6.661686,0
2001-01-19,9.380863,9.380863,9.380863,9.380863,6.661686,0
2001-01-22,9.380863,9.615385,9.380863,9.615385,6.828228,320
2001-01-23,9.498124,9.498124,9.498124,9.498124,6.744957,533
2001-01-24,9.849906,9.849906,9.849906,9.849906,6.994771,533
2001-01-25,9.849906,9.849906,9.849906,9.849906,6.994771,0
2001-01-26,10.084428,10.084428,10.084428,10.084428,7.161312,267
2001-01-29,10.412758,10.656660,10.412758,10.656660,7.567677,1119
2001-01-30,10.694184,10.694184,10.600375,10.600375,7.527704,7196
2001-01-31,10.787992,10.787992,10.787992,10.787992,7.660939,8528
2001-02-01,10.787992,10.787992,10.787992,10.787992,7.660939,107
2001-02-02,10.787992,10.787992,10.787992,10.787992,7.660939,7835
2001-02-05,10.600375,10.600375,10.600375,10.600375,7.527704,533
2001-02-06,10.600375,10.600375,10.600375,10.600375,7.527704,0
2001-02-07,10.600375,10.600375,10.600375,10.600375,7.527704,1599
2001-02-08,10.600375,10.600375,10.600375,10.600375,7.527704,0
2001-02-09,10.656660,10.656660,10.656660,10.656660,7.567677,1599
2001-02-12,10.318949,10.318949,10.300188,10.318949,7.327855,2452
2001-02-13,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-14,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-15,10.318949,10.318949,10.318949,10.318949,7.327855,267
2001-02-16,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-20,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-21,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-22,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-23,10.506567,10.506567,10.318949,10.318949,7.327855,373
2001-02-26,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-02-27,10.412758,10.412758,10.225141,10.318949,7.327855,586
2001-02-28,10.318949,10.318949,10.318949,10.318949,7.327855,0
2001-03-01,10.506567,10.506567,10.318949,10.318949,7.327855,373
2001-03-02,10.506567,10.600375,10.506567,10.600375,7.527704,373
2001-03-05,10.656660,10.656660,10.656660,10.656660,7.567677,746
2001-03-06,10.694184,10.694184,10.506567,10.506567,7.461092,267
2001-03-07,10.656660,10.656660,10.412758,10.412758,7.394472,320
2001-03-08,10.600375,10.656660,10.600375,10.656660,7.567677,1333
2001-03-09,10.656660,10.694184,10.656660,10.694184,7.594325,1066
2001-03-12,10.787992,10.787992,10.787992,10.787992,7.660939,533
2001-03-13,10.787992,10.787992,10.787992,10.787992,7.710974,1333
2001-03-14,10.787992,10.787992,10.787992,10.787992,7.710974,0
2001-03-15,10.787992,10.787992,10.787992,10.787992,7.710974,0
2001-03-16,10.787992,10.787992,10.787992,10.787992,7.710974,746
2001-03-19,10.787992,10.787992,10.787992,10.787992,7.710974,0
